longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rooms_per_household,bedrooms_per_room,persons_per_house,income_per_person,rooms_per_person,bedrooms_per_household
-122.25,38.05,30.0,1255.0,297.0,779.0,307.0,1.6767,147700.0,1,4.087947882736156,0.2366533864541832,2.537459283387622,0.0021523748395378,1.6110397946084725,0.96742671009772
-121.84,37.99,13.0,4545.0,952.0,2188.0,901.0,3.3625,126100.0,3,5.0443951165371805,0.2094609460946094,2.428412874583796,0.0015367915904936,2.077239488117002,1.0566037735849056
-118.38,33.82,34.0,1822.0,364.0,750.0,366.0,5.9907,500001.0,4,4.978142076502732,0.1997804610318331,2.0491803278688523,0.0079876,2.429333333333333,0.994535519125683
-118.52,34.18,34.0,2307.0,388.0,1168.0,427.0,4.2143,245400.0,2,5.402810304449648,0.1681837884698743,2.73536299765808,0.0036081335616438,1.9751712328767124,0.9086651053864168
-119.85,36.82,16.0,1852.0,274.0,887.0,286.0,5.5405,119300.0,3,6.475524475524476,0.1479481641468682,3.101398601398601,0.0062463359639233,2.08793686583991,0.958041958041958
-119.79,36.77,30.0,1610.0,410.0,1000.0,397.0,2.0357,60200.0,3,4.055415617128464,0.2546583850931677,2.5188916876574305,0.0020356999999999,1.61,1.0327455919395463
-122.24,37.8,52.0,1803.0,420.0,1321.0,401.0,2.957,122800.0,1,4.496259351620948,0.232945091514143,3.29426433915212,0.0022384557153671,1.364875094625284,1.0473815461346634
-122.41,37.76,52.0,351.0,81.0,308.0,75.0,2.6667,325000.0,1,4.68,0.2307692307692307,4.1066666666666665,0.0086581168831168,1.1396103896103895,1.08
-115.57,32.79,34.0,1152.0,208.0,621.0,208.0,3.6042,73600.0,3,5.538461538461538,0.1805555555555555,2.985576923076923,0.0058038647342995,1.855072463768116,1.0
-117.1,32.74,20.0,3854.0,1046.0,3555.0,966.0,1.6747,100000.0,4,3.989648033126294,0.2714063310845874,3.680124223602484,0.0004710829817158,1.0841068917018284,1.082815734989648
-117.31,33.94,7.0,11232.0,1791.0,4218.0,1644.0,5.2713,216500.0,3,6.832116788321168,0.1594551282051282,2.565693430656934,0.0012497155049786,2.662873399715505,1.0894160583941606
-117.35,34.15,32.0,2699.0,552.0,2086.0,551.0,2.2974,84500.0,3,4.898366606170599,0.2045201926639496,3.785843920145191,0.0011013422818791,1.2938638542665388,1.0018148820326678
-117.59,34.13,10.0,20263.0,3915.0,9716.0,3744.0,3.8505,169600.0,3,5.412126068376068,0.1932092977347875,2.59508547008547,0.0003963050638122,2.0855290242898312,1.0456730769230769
-117.29,33.72,19.0,2248.0,427.0,1207.0,368.0,2.817,110000.0,2,6.108695652173913,0.1899466192170818,3.279891304347826,0.0023338856669428,1.8624689312344656,1.1603260869565215
-118.28,34.03,40.0,2118.0,796.0,2195.0,658.0,1.7976,164600.0,2,3.2188449848024314,0.3758262511803588,3.335866261398176,0.0008189521640091,0.9649202733485194,1.209726443768997
-122.04,36.98,51.0,1076.0,206.0,495.0,201.0,2.9286,258300.0,4,5.353233830845771,0.191449814126394,2.462686567164179,0.0059163636363636,2.173737373737373,1.0248756218905473
-120.57,34.96,27.0,1401.0,294.0,1306.0,286.0,2.5809,83200.0,4,4.898601398601398,0.2098501070663811,4.566433566433567,0.0019761868300153,1.0727411944869831,1.027972027972028
-118.35,33.8,32.0,1434.0,296.0,672.0,285.0,4.875,311700.0,2,5.031578947368421,0.206415620641562,2.357894736842105,0.0072544642857142,2.133928571428572,1.03859649122807
-122.68,38.36,8.0,7520.0,1336.0,3833.0,1287.0,4.3278,184100.0,2,5.843045843045843,0.1776595744680851,2.9782439782439782,0.0011290894860422,1.961909731280981,1.038073038073038
-122.0,38.23,1.0,2062.0,343.0,872.0,268.0,5.2636,191300.0,3,7.6940298507462686,0.1663433559650824,3.253731343283582,0.00603623853211,2.364678899082569,1.2798507462686568
-118.14,34.71,33.0,2347.0,461.0,1482.0,374.0,2.8194,93000.0,3,6.275401069518717,0.1964209629314018,3.962566844919786,0.0019024291497975,1.5836707152496623,1.232620320855615
-119.78,36.72,22.0,354.0,121.0,530.0,115.0,2.1458,34400.0,3,3.0782608695652174,0.3418079096045198,4.608695652173913,0.004048679245283,0.6679245283018868,1.0521739130434782
-118.21,34.12,35.0,1937.0,439.0,1523.0,412.0,3.5638,170500.0,2,4.701456310679611,0.2266391326794011,3.6966019417475726,0.0023399868680236,1.2718319107025606,1.0655339805825244
-119.27,34.28,52.0,2239.0,420.0,941.0,397.0,4.125,349000.0,4,5.639798488664988,0.1875837427422956,2.370277078085642,0.0043836344314558,2.379383634431456,1.057934508816121
-119.27,36.39,17.0,2076.0,350.0,998.0,340.0,4.3281,145700.0,3,6.105882352941176,0.1685934489402697,2.9352941176470586,0.0043367735470941,2.080160320641282,1.0294117647058822
-120.25,38.55,15.0,4403.0,891.0,1103.0,433.0,3.0125,111700.0,3,10.168591224018476,0.2023620258914376,2.547344110854504,0.0027311876699909,3.9918404351767904,2.0577367205542725
-118.64,34.19,30.0,2399.0,373.0,1062.0,377.0,6.0094,245600.0,2,6.363395225464191,0.1554814506044185,2.816976127320955,0.0056585687382297,2.2589453860640303,0.9893899204244032
-121.98,37.22,46.0,10088.0,1910.0,3728.0,1781.0,5.2321,500001.0,2,5.664233576642336,0.1893338620142743,2.093206064008984,0.0014034603004291,2.7060085836909877,1.0724312184166198
-117.75,33.54,21.0,8711.0,1544.0,3173.0,1396.0,5.0907,378200.0,2,6.239971346704871,0.1772471587647801,2.272922636103152,0.0016043807122596,2.7453514024582413,1.1060171919770774
-122.29,37.89,52.0,979.0,175.0,374.0,153.0,5.1675,270600.0,1,6.398692810457517,0.1787538304392237,2.4444444444444446,0.013816844919786,2.617647058823529,1.1437908496732023
-122.4,37.62,44.0,1619.0,362.0,1064.0,335.0,4.0238,224200.0,4,4.832835820895522,0.2235948116121062,3.1761194029850746,0.0037817669172932,1.5216165413533835,1.0805970149253732
-118.7,34.3,23.0,2831.0,406.0,1284.0,393.0,6.1383,244100.0,2,7.203562340966921,0.1434122218297421,3.267175572519084,0.0047806074766355,2.204828660436137,1.0330788804071247
-119.27,36.18,23.0,3180.0,547.0,1829.0,498.0,2.6098,66000.0,3,6.385542168674699,0.1720125786163522,3.6726907630522088,0.0014268999453253,1.7386550027337342,1.0983935742971886
-117.49,34.02,21.0,3736.0,738.0,2021.0,640.0,4.4545,142400.0,3,5.8375,0.1975374732334047,3.1578125,0.0022041068777832,1.8485898070262248,1.153125
-117.32,33.23,24.0,2580.0,604.0,982.0,569.0,1.6402,169300.0,4,4.53427065026362,0.2341085271317829,1.7258347978910369,0.0016702647657841,2.6272912423625256,1.0615114235500878
-121.29,37.96,52.0,287.0,119.0,154.0,85.0,0.8738,75000.0,3,3.376470588235294,0.4146341463414634,1.811764705882353,0.0056740259740259,1.8636363636363635,1.4
-120.98,37.57,27.0,925.0,176.0,449.0,168.0,2.6406,129700.0,3,5.505952380952381,0.1902702702702702,2.6726190476190474,0.0058810690423162,2.060133630289532,1.0476190476190477
-122.66,38.48,16.0,2697.0,490.0,1462.0,515.0,4.2051,190300.0,2,5.236893203883495,0.1816833518724508,2.8388349514563105,0.0028762653898768,1.844733242134063,0.9514563106796116
-118.29,33.88,36.0,1751.0,438.0,1175.0,419.0,3.0739,218600.0,2,4.178997613365155,0.2501427755568247,2.804295942720764,0.0026160851063829,1.490212765957447,1.045346062052506
-117.96,34.08,28.0,2831.0,552.0,2330.0,557.0,3.9741,173100.0,2,5.082585278276481,0.1949841045566937,4.183123877917415,0.0017056223175965,1.2150214592274675,0.9910233393177738
-118.54,34.26,22.0,5303.0,838.0,2372.0,807.0,5.6912,311800.0,2,6.571251548946716,0.1580237601357722,2.939281288723668,0.0023993254637436,2.23566610455312,1.0384138785625774
-117.71,33.61,25.0,3004.0,718.0,891.0,626.0,2.395,80300.0,2,4.798722044728435,0.2390146471371504,1.4233226837060702,0.0026879910213243,3.3714927048260384,1.146964856230032
-122.11,37.66,29.0,2544.0,643.0,2332.0,603.0,3.2091,150000.0,1,4.218905472636816,0.252751572327044,3.867330016583748,0.001376114922813,1.0909090909090908,1.066334991708126
-117.83,34.14,26.0,8254.0,1153.0,3460.0,1131.0,6.5253,349900.0,3,7.297966401414677,0.1396898473467409,3.0592396109637487,0.0018859248554913,2.3855491329479768,1.0194518125552607
-118.53,34.37,8.0,3839.0,852.0,1342.0,593.0,3.9118,333700.0,2,6.473861720067454,0.2219327949986975,2.263069139966273,0.0029149031296572,2.860655737704918,1.436762225969646
-117.38,34.22,16.0,774.0,122.0,489.0,136.0,5.7628,221300.0,3,5.691176470588236,0.1576227390180878,3.5955882352941178,0.0117848670756646,1.5828220858895703,0.8970588235294118
-120.89,37.54,30.0,509.0,115.0,275.0,115.0,2.2679,250000.0,3,4.426086956521739,0.2259332023575638,2.391304347826087,0.008246909090909,1.8509090909090908,1.0
-122.18,37.75,43.0,1036.0,233.0,652.0,213.0,2.069,84600.0,1,4.863849765258216,0.2249034749034749,3.061032863849765,0.0031733128834355,1.588957055214724,1.0938967136150235
-121.49,39.49,20.0,2505.0,468.0,1174.0,429.0,2.9965,88900.0,3,5.839160839160839,0.1868263473053892,2.7365967365967365,0.0025523850085178,2.1337308347529813,1.0909090909090908
-121.83,37.26,7.0,3609.0,751.0,1739.0,682.0,4.5033,213100.0,2,5.2917888563049855,0.2080908839013577,2.5498533724340176,0.0025895917193789,2.075330649798735,1.1011730205278591
-118.0,33.76,14.0,1120.0,319.0,982.0,307.0,2.9083,179200.0,2,3.6482084690553744,0.2848214285714285,3.198697068403909,0.0029616089613034,1.140529531568228,1.0390879478827362
-121.97,37.53,26.0,2506.0,387.0,1273.0,406.0,5.4299,236400.0,2,6.172413793103448,0.1544293695131684,3.1354679802955663,0.0042654359780047,1.9685781618224667,0.9532019704433498
-118.3,34.07,31.0,1489.0,664.0,1793.0,556.0,2.4348,230600.0,2,2.6780575539568345,0.4459368703828072,3.224820143884892,0.0013579475738984,0.8304517568321249,1.1942446043165469
-116.5,33.69,20.0,4810.0,1074.0,1304.0,740.0,2.25,248100.0,3,6.5,0.2232848232848233,1.762162162162162,0.0017254601226993,3.688650306748466,1.4513513513513514
-118.04,33.98,28.0,1617.0,507.0,1158.0,486.0,1.9688,165600.0,2,3.3271604938271606,0.313543599257885,2.382716049382716,0.0017001727115716,1.3963730569948187,1.0432098765432098
-117.89,33.86,28.0,1395.0,398.0,1220.0,362.0,3.3008,193800.0,2,3.8535911602209945,0.2853046594982079,3.3701657458563536,0.0027055737704918,1.1434426229508197,1.0994475138121549
-120.44,37.28,12.0,2855.0,598.0,1658.0,586.0,2.3929,81100.0,3,4.8720136518771335,0.2094570928196147,2.8293515358361776,0.0014432448733413,1.7219541616405307,1.0204778156996588
-122.29,37.88,48.0,2365.0,490.0,1034.0,475.0,3.1065,229200.0,1,4.978947368421053,0.2071881606765327,2.176842105263158,0.0030043520309477,2.2872340425531914,1.0315789473684212
-118.36,34.06,52.0,2130.0,455.0,921.0,395.0,2.9605,500001.0,2,5.39240506329114,0.2136150234741784,2.331645569620253,0.00321444082519,2.3127035830618894,1.1518987341772151
-120.56,35.13,15.0,5818.0,924.0,2324.0,845.0,4.4033,267600.0,2,6.885207100591716,0.1588174630457201,2.750295857988166,0.0018947074010327,2.5034423407917386,1.093491124260355
-122.01,37.27,27.0,3340.0,451.0,1220.0,447.0,8.8178,500001.0,2,7.472035794183445,0.1350299401197604,2.7293064876957494,0.0072277049180327,2.737704918032787,1.0089485458612977
-116.93,32.83,19.0,3038.0,529.0,1463.0,509.0,3.944,172500.0,2,5.968565815324165,0.1741277156023699,2.8742632612966603,0.0026958304853041,2.076555023923445,1.0392927308447937
-118.03,34.15,43.0,1694.0,283.0,674.0,267.0,4.1797,486800.0,3,6.344569288389513,0.1670602125147579,2.524344569288389,0.0062013353115727,2.513353115727003,1.0599250936329587
-122.39,37.74,42.0,4110.0,846.0,2147.0,674.0,2.5694,201000.0,1,6.097922848664688,0.2058394160583941,3.185459940652819,0.0011967396367023,1.9142990218910108,1.2551928783382789
-120.14,36.0,33.0,1726.0,420.0,1371.0,388.0,2.0335,43900.0,3,4.448453608247423,0.2433371958285052,3.533505154639175,0.0014832239241429,1.2589350838803792,1.0824742268041236
-122.04,37.34,28.0,3081.0,460.0,1260.0,461.0,7.5372,432600.0,2,6.683297180043384,0.1493021746186303,2.733188720173536,0.0059819047619047,2.4452380952380954,0.9978308026030368
-118.27,33.98,45.0,1696.0,424.0,1502.0,429.0,1.3042,99200.0,2,3.953379953379953,0.25,3.501165501165501,0.000868308921438,1.1291611185086552,0.9883449883449884
-118.4,33.97,44.0,2825.0,453.0,1221.0,461.0,5.9544,377200.0,2,6.127982646420825,0.1603539823008849,2.648590021691974,0.0048766584766584,2.3136773136773137,0.982646420824295
-121.99,36.97,15.0,3044.0,786.0,1306.0,693.0,2.1771,213200.0,4,4.392496392496392,0.2582128777923784,1.8845598845598843,0.0016669984686064,2.330781010719755,1.1341991341991342
-117.88,33.74,19.0,2261.0,642.0,3545.0,635.0,2.5224,148500.0,2,3.5606299212598427,0.2839451570101725,5.582677165354331,0.0007115373765867,0.6377997179125529,1.0110236220472442
-117.86,33.79,42.0,1024.0,191.0,483.0,187.0,4.105,194500.0,2,5.475935828877005,0.1865234375,2.5828877005347595,0.0084989648033126,2.12008281573499,1.0213903743315509
-118.06,33.78,22.0,4048.0,562.0,1637.0,541.0,7.3463,355600.0,2,7.482439926062846,0.1388339920948616,3.0258780036968576,0.0044876603543066,2.4728161270616984,1.0388170055452866
-119.23,35.77,36.0,3225.0,635.0,2034.0,593.0,2.4044,72500.0,3,5.438448566610456,0.1968992248062015,3.430016863406408,0.0011821042281219,1.5855457227138643,1.0708263069139967
-118.3,33.89,30.0,2756.0,858.0,1806.0,787.0,3.0329,207800.0,2,3.5019059720457437,0.3113207547169811,2.2947903430749683,0.0016793466223698,1.5260243632336656,1.0902160101651843
-117.75,34.06,44.0,477.0,135.0,502.0,117.0,2.0156,112500.0,3,4.076923076923077,0.2830188679245283,4.2905982905982905,0.004015139442231,0.950199203187251,1.1538461538461535
-121.85,38.0,24.0,2269.0,584.0,1239.0,542.0,2.0411,100000.0,3,4.186346863468635,0.257382106654914,2.2859778597785976,0.0016473769168684,1.831315577078289,1.0774907749077491
-122.51,38.17,8.0,5875.0,1115.0,2808.0,1029.0,3.6392,246300.0,1,5.709426627793975,0.1897872340425531,2.728862973760933,0.0012960113960113,2.092236467236467,1.0835762876579202
-121.02,37.6,33.0,1009.0,238.0,1027.0,246.0,2.5993,68000.0,3,4.1016260162601625,0.2358771060455897,4.17479674796748,0.0025309639727361,0.982473222979552,0.967479674796748
-121.82,36.95,16.0,2599.0,430.0,1417.0,445.0,4.6611,349300.0,2,5.840449438202247,0.1654482493266641,3.1842696629213485,0.0032894142554693,1.8341566690190545,0.9662921348314608
-118.03,34.14,44.0,1446.0,250.0,721.0,243.0,4.7308,352200.0,3,5.950617283950617,0.1728907330567081,2.967078189300412,0.006561442441054,2.0055478502080444,1.02880658436214
-117.05,32.56,17.0,985.0,233.0,811.0,223.0,2.875,134500.0,4,4.417040358744394,0.2365482233502538,3.636771300448431,0.0035450061652281,1.214549938347719,1.0448430493273542
-117.92,33.73,17.0,1692.0,293.0,934.0,280.0,4.4728,205800.0,2,6.042857142857143,0.1731678486997636,3.335714285714286,0.0047888650963597,1.811563169164882,1.0464285714285717
-117.12,32.75,13.0,2795.0,773.0,1869.0,690.0,2.1767,101800.0,4,4.050724637681159,0.2765652951699463,2.708695652173913,0.0011646334938469,1.4954521134296417,1.1202898550724638
-119.23,35.77,26.0,2636.0,468.0,1416.0,485.0,4.1917,84000.0,3,5.435051546391753,0.1775417298937784,2.9195876288659792,0.0029602401129943,1.8615819209039548,0.9649484536082474
-122.42,37.74,52.0,1651.0,351.0,973.0,366.0,3.4583,240900.0,1,4.5109289617486334,0.2125984251968504,2.658469945355191,0.0035542651593011,1.696813977389517,0.9590163934426228
-122.9,39.09,15.0,2483.0,544.0,835.0,380.0,1.9141,143200.0,3,6.53421052631579,0.2190898107128473,2.1973684210526314,0.0022923353293413,2.973652694610778,1.431578947368421
-122.23,38.12,49.0,2715.0,435.0,1006.0,429.0,4.2308,145800.0,1,6.328671328671328,0.1602209944751381,2.344988344988345,0.0042055666003976,2.698807157057654,1.013986013986014
-119.14,34.15,25.0,2202.0,390.0,1415.0,412.0,4.43,207700.0,4,5.344660194174757,0.1771117166212534,3.434466019417476,0.0031307420494699,1.556183745583039,0.9466019417475728
-117.66,33.5,16.0,1956.0,346.0,862.0,326.0,4.4732,186300.0,2,6.0,0.1768916155419223,2.644171779141104,0.0051893271461716,2.269141531322506,1.0613496932515338
-121.98,37.31,28.0,3840.0,629.0,1883.0,662.0,6.4095,335900.0,2,5.80060422960725,0.1638020833333333,2.8444108761329305,0.0034038767923526,2.039298990971853,0.9501510574018128
-117.93,33.64,15.0,1707.0,514.0,1335.0,434.0,2.7543,177800.0,2,3.933179723502304,0.3011130638547158,3.076036866359447,0.0020631460674157,1.2786516853932584,1.1843317972350231
-117.64,33.51,14.0,1343.0,175.0,650.0,184.0,7.2648,363200.0,2,7.298913043478261,0.1303052866716307,3.532608695652174,0.0111766153846153,2.066153846153846,0.9510869565217392
-115.96,33.3,27.0,322.0,81.0,112.0,57.0,1.125,54400.0,3,5.649122807017544,0.2515527950310559,1.9649122807017545,0.0100446428571428,2.875,1.4210526315789471
-115.49,32.69,17.0,1960.0,389.0,1691.0,356.0,1.899,64000.0,3,5.50561797752809,0.198469387755102,4.75,0.0011230041395623,1.159077468953282,1.0926966292134832
-122.13,37.71,44.0,1613.0,339.0,776.0,346.0,3.1103,188900.0,1,4.661849710982659,0.2101673899566026,2.2427745664739884,0.004008118556701,2.078608247422681,0.9797687861271676
-122.18,37.91,31.0,7200.0,876.0,2428.0,843.0,10.9405,500001.0,1,8.540925266903914,0.1216666666666666,2.8801897983392646,0.0045059719934102,2.9654036243822075,1.0391459074733096
-117.82,33.73,23.0,2542.0,772.0,1720.0,675.0,3.8703,137000.0,2,3.765925925925926,0.3036978756884343,2.5481481481481483,0.0022501744186046,1.477906976744186,1.1437037037037037
-115.49,32.67,29.0,1523.0,440.0,1302.0,393.0,1.1311,84700.0,3,3.8753180661577606,0.288903479973736,3.312977099236641,0.0008687403993855,1.1697388632872503,1.1195928753180662
-122.08,37.7,25.0,3402.0,758.0,1645.0,710.0,3.4934,209900.0,1,4.791549295774648,0.2228101116990005,2.316901408450704,0.0021236474164133,2.068085106382979,1.0676056338028168
-122.07,37.86,23.0,1025.0,205.0,263.0,191.0,3.12,155000.0,1,5.366492146596858,0.2,1.3769633507853405,0.0118631178707224,3.897338403041825,1.0732984293193717
-118.16,33.84,36.0,1348.0,234.0,643.0,221.0,3.6447,211000.0,2,6.099547511312217,0.1735905044510385,2.909502262443439,0.0056682737169517,2.096423017107309,1.0588235294117647
-118.1,34.01,29.0,2077.0,564.0,2087.0,543.0,2.66,189200.0,2,3.825046040515654,0.2715454983148772,3.843462246777164,0.001274556780067,0.9952084331576424,1.0386740331491713
-121.89,38.01,30.0,4114.0,743.0,1994.0,722.0,4.2227,134400.0,3,5.698060941828255,0.1806028196402528,2.761772853185596,0.0021177031093279,2.063189568706118,1.0290858725761771
-118.35,34.28,30.0,3214.0,513.0,1700.0,533.0,4.6944,248200.0,2,6.030018761726079,0.1596141879278158,3.189493433395872,0.0027614117647058,1.8905882352941177,0.9624765478424016
-119.98,37.43,12.0,2776.0,592.0,1236.0,489.0,2.5551,105000.0,3,5.676891615541923,0.2132564841498559,2.5276073619631902,0.0020672330097087,2.2459546925566345,1.2106339468302658
-118.27,33.97,34.0,1462.0,394.0,1310.0,351.0,1.1557,90100.0,2,4.165242165242165,0.2694938440492476,3.732193732193733,0.000882213740458,1.116030534351145,1.1225071225071226
-118.31,33.99,47.0,1525.0,359.0,982.0,333.0,2.0915,126600.0,2,4.57957957957958,0.2354098360655737,2.948948948948949,0.0021298370672097,1.5529531568228103,1.078078078078078
-118.44,34.26,34.0,1102.0,212.0,949.0,212.0,4.0792,165100.0,2,5.19811320754717,0.1923774954627949,4.476415094339623,0.0042984193888303,1.1612223393045311,1.0
-117.25,33.0,14.0,2518.0,458.0,931.0,414.0,5.8393,485300.0,4,6.082125603864735,0.181890389197776,2.248792270531401,0.0062720730397422,2.704618689581096,1.106280193236715
-122.03,37.62,32.0,2964.0,547.0,1472.0,527.0,4.2468,221200.0,1,5.624288425047438,0.1845479082321187,2.793168880455408,0.002885054347826,2.0135869565217392,1.0379506641366223
-117.19,32.85,15.0,2895.0,498.0,1164.0,443.0,5.102,417500.0,4,6.534988713318285,0.172020725388601,2.6275395033860045,0.0043831615120274,2.487113402061856,1.1241534988713318
-117.32,33.12,25.0,2670.0,527.0,936.0,461.0,2.7717,354000.0,4,5.79175704989154,0.197378277153558,2.030368763557484,0.0029612179487179,2.852564102564102,1.143167028199566
-116.86,33.73,13.0,2604.0,443.0,978.0,417.0,2.933,170700.0,3,6.244604316546763,0.1701228878648233,2.3453237410071943,0.0029989775051124,2.6625766871165646,1.0623501199040768
-117.14,32.7,36.0,633.0,148.0,557.0,139.0,1.5729,82700.0,4,4.553956834532374,0.2338072669826224,4.0071942446043165,0.0028238779174147,1.1364452423698383,1.064748201438849
-117.24,33.18,19.0,3337.0,565.0,1646.0,554.0,5.0195,200200.0,2,6.02346570397112,0.1693137548696434,2.9711191335740077,0.0030495139732685,2.0273390036452006,1.01985559566787
-118.04,34.07,52.0,177.0,59.0,269.0,75.0,2.3611,131300.0,2,2.36,0.3333333333333333,3.5866666666666664,0.0087773234200743,0.6579925650557621,0.7866666666666666
-117.99,33.86,20.0,2303.0,612.0,1607.0,564.0,2.9,176100.0,2,4.083333333333333,0.265740338688667,2.849290780141844,0.0018046048537647,1.433105164903547,1.0851063829787233
-120.6,35.12,22.0,3342.0,644.0,1342.0,593.0,3.4509,217700.0,2,5.63575042158516,0.1926989826451226,2.263069139966273,0.0025714605067064,2.4903129657228016,1.0860033726812817
-117.83,33.68,4.0,3226.0,838.0,1666.0,800.0,4.1652,184500.0,2,4.0325,0.2597644141351519,2.0825,0.0025001200480192,1.936374549819928,1.0475
-122.31,37.92,12.0,1895.0,600.0,983.0,519.0,2.5,195800.0,1,3.651252408477842,0.316622691292876,1.8940269749518304,0.0025432349949135,1.927772126144456,1.1560693641618498
-121.41,36.84,23.0,1771.0,356.0,1105.0,338.0,3.7049,192200.0,3,5.239644970414201,0.2010163749294184,3.269230769230769,0.003352850678733,1.602714932126697,1.0532544378698223
-119.78,36.77,45.0,1315.0,256.0,666.0,240.0,2.3562,58100.0,3,5.479166666666667,0.1946768060836501,2.775,0.0035378378378378,1.9744744744744744,1.0666666666666669
-120.87,41.54,21.0,1091.0,208.0,660.0,188.0,2.2321,34600.0,3,5.803191489361702,0.1906507791017415,3.5106382978723403,0.0033819696969696,1.653030303030303,1.1063829787234043
-122.45,41.28,15.0,2740.0,503.0,1188.0,445.0,3.4519,128800.0,3,6.157303370786517,0.1835766423357664,2.6696629213483147,0.0029056397306397,2.3063973063973062,1.130337078651685
-121.21,39.49,18.0,697.0,150.0,356.0,114.0,2.5568,77100.0,3,6.114035087719298,0.2152080344332855,3.12280701754386,0.0071820224719101,1.9578651685393256,1.3157894736842106
-118.9,34.14,35.0,1503.0,263.0,576.0,216.0,5.1457,500001.0,2,6.958333333333333,0.174983366600133,2.6666666666666665,0.0089335069444444,2.609375,1.2175925925925926
-122.45,38.28,20.0,3306.0,503.0,1374.0,460.0,5.7984,297600.0,1,7.1869565217391305,0.1521476104053236,2.9869565217391303,0.0042200873362445,2.406113537117904,1.0934782608695652
-117.29,34.16,38.0,2458.0,488.0,1135.0,453.0,2.875,99100.0,3,5.4260485651214125,0.1985353946297803,2.5055187637969096,0.002533039647577,2.165638766519824,1.0772626931567328
-123.1,38.79,20.0,3109.0,712.0,1643.0,638.0,2.8344,164400.0,2,4.8730407523510975,0.2290125442264393,2.5752351097178683,0.0017251369446135,1.8922702373706637,1.115987460815047
-117.94,33.74,24.0,4248.0,840.0,3118.0,798.0,4.2222,207200.0,2,5.323308270676692,0.1977401129943503,3.907268170426065,0.0013541372674791,1.36241180243746,1.0526315789473684
-121.94,37.0,32.0,2210.0,426.0,1082.0,396.0,4.1587,315200.0,4,5.58080808080808,0.1927601809954751,2.7323232323232323,0.0038435304990757,2.042513863216266,1.0757575757575757
-117.84,33.74,24.0,1752.0,407.0,910.0,427.0,3.3611,134600.0,2,4.10304449648712,0.2323059360730593,2.1311475409836067,0.0036935164835164,1.925274725274725,0.9531615925058547
-118.14,33.84,43.0,2107.0,439.0,876.0,429.0,3.2024,339400.0,2,4.911421911421911,0.2083531086853346,2.041958041958042,0.003655707762557,2.4052511415525117,1.0233100233100234
-118.1,34.17,48.0,1111.0,229.0,421.0,202.0,3.2813,268100.0,3,5.5,0.2061206120612061,2.084158415841584,0.0077940617577197,2.63895486935867,1.1336633663366336
-120.05,36.98,16.0,3705.0,739.0,2463.0,697.0,2.5288,61800.0,3,5.315638450502152,0.1994601889338731,3.533715925394548,0.0010267153877385,1.5042630937880634,1.06025824964132
-118.3,33.75,42.0,967.0,175.0,481.0,163.0,5.6611,265600.0,2,5.932515337423313,0.1809720785935884,2.950920245398773,0.0117694386694386,2.0103950103950106,1.0736196319018405
